Sentence #	Word	POS	NPOS	Tag	
	ability	N	NN	O
	to	P	TO	O
	heal.	V	VB	O
	0	0	0	O
Sentence: 307	3	$	CD	O
	rounds	N	NNS	O
	of	P	IN	O
	puking,	V	NN	B-ADR
	a	D	DT	O
	nasty	A	JJ	O
	headache,	N	NN	B-ADR
	and	&	CC	O
	my	D	PRP$	O
	throat	N	NN	B-ADR
	is	V	VBZ	I-ADR
	raw.	A	JJ	I-ADR
	body	N	NN	O
	wants	V	VBZ	O
	nothing	N	NN	O
	to	P	TO	O
	do	V	VB	O
	with	P	IN	O
	this	D	DT	O
	increase	N	NN	O
	in	P	IN	O
	the	D	DT	O
	geodon.	^	NN	O
	0	0	0	O
Sentence: 308	leathers	N	NNS	O
	and	&	CC	O
	20	$	CD	O
	of	P	IN	O
	geodon	^	NN	O
	later....	R	NN	O
	we	O	PRP	O
	had	V	VBD	O
	a	D	DT	O
	sleepy	A	JJ	B-ADR
	crackhead	N	NN	O
	0	0	0	O
Sentence: 309	@twitterrific	@	JJ	O
	@geodon	@	NNP	O
	how	R	WRB	O
	long	A	RB	O
	until	P	IN	O
	an	D	DT	O
	updated	V	JJ	O
	mac	^	NN	O
	version?	N	NN	O
	i	O	VBP	O
	need	V	VBP	O
	my	D	PRP$	O
	muffle!	N	NN	O
	0	0	0	O
Sentence: 310	the	D	DT	O
	pills	N	NNS	O
	can	V	MD	O
	make	V	VB	O
	you	O	PRP	O
	smarter	R	JJR	O
	and	&	CC	O
	smarter.	R	VB	O
	geodon,	V	NN	O
	welbutrin,	V	WRB	O
	adderall	N	NN	O
	they	O	PRP	O
	change	V	VBP	O
	the	D	DT	O
	brain	N	NN	O
	structure	N	NN	O
	and	&	CC	O
	you	O	PRP	O
	get	V	VBP	O
	more	A	JJR	O
	abilities.	N	NNS	O
	0	0	0	O
Sentence: 311	@kathrynfoucha	@	NN	O
	remicade	^	NN	O
	was	V	VBD	O
	my	D	PRP$	O
	last	A	JJ	O
	treatment	N	NN	O
	before	P	IN	O
	humira	^	NN	O
	and	&	CC	O
	i	O	NN	O
	really	R	RB	O
	loved	V	VBD	O
	it.	O	JJ	O
	then	R	RB	O
	i	O	RB	O
	started	V	VBD	O
	having	V	VBG	O
	a	D	DT	O
	reaction	N	NN	B-ADR
	from	P	IN	O
	it	O	PRP	O
	multiple	A	JJ	O
	times	N	NNS	O
	0	0	0	O
Sentence: 312	@ash_amo	@	JJ	O
	yes!	!	RB	O
	been	V	VBN	O
	on	P	IN	O
	it	O	PRP	O
	for	P	IN	O
	years.	N	NN	O
	that	P	IN	O
	along	V	IN	O
	with	P	IN	O
	humira	^	NN	O
	kept	V	VBD	O
	me	O	PRP	O
	symptom	N	JJ	O
	free	A	JJ	O
	for	P	IN	O
	2	$	CD	O
	years.	N	NNS	O
	good	A	JJ	O
	luck!	N	NN	O
	0	0	0	O
Sentence: 313	humira	^	NN	O
	got	V	VBD	O
	a	D	DT	O
	real	A	JJ	O
	nigga	N	NN	O
	tired?	V	NN	B-ADR
	0	0	0	O
Sentence: 314	@melzter777	@	RB	O
	that's	L	VB	O
	how	R	WRB	O
	i	O	JJ	O
	felt	V	VBD	O
	about	P	IN	O
	humira.	^	NN	O
	when	R	WRB	O
	it	O	PRP	O
	stopped	V	VBD	B-ADR
	working,	V	VB	I-ADR
	i	O	NN	O
	had	V	VBD	O
	a	D	DT	O
	whole	A	JJ	O
	summer	N	NN	O
	in	P	IN	O
	and	&	CC	O
	out	P	IN	O
	of	P	IN	O
	the	D	DT	O
	hospital	N	NN	O
	0	0	0	O
Sentence: 315	@spondylitis	@	NN	O
	traveling	V	VBG	O
	to	P	TO	O
	india	^	VB	O
	while	N	IN	O
	on	P	IN	O
	humira..	^	NN	O
	what	O	WP	O
	shots	N	NNS	O
	are	V	VBP	O
	required	V	VBN	O
	to	P	TO	O
	stay	V	VB	O
	safe?	A	JJ	O
	thanks.	N	NN	O
	0	0	0	O
Sentence: 316	@mesgreene	@	NN	O
	i	O	NN	O
	lost	V	VBD	B-ADR
	effectiveness	N	NN	I-ADR
	on	P	IN	O
	humira,	^	NN	O
	and	&	CC	O
	then	R	RB	O
	methotrexate	O	NN	O
	was	V	VBD	O
	added	V	VBN	O
	and	&	CC	O
	it	O	PRP	O
	was	V	VBD	O
	like	P	IN	O
	going	V	VBG	O
	back	R	RB	O
	to	P	TO	O
	starting	V	VBG	O
	the	D	DT	O
	drug.	N	NN	O
	0	0	0	O
Sentence: 317	@mesgreene	@	NN	O
	humira	^	NN	O
	worked	V	VBD	O
	for	P	IN	O
	me	O	PRP	O
	much	R	RB	O
	better	A	RBR	O
	than	P	IN	O
	remicaid.	N	NN	O
	i	O	NN	O
	felt	V	VBD	O
	constantly	R	RB	O
	beat	V	VBN	B-ADR
	up	T	RP	I-ADR
	on	P	IN	O
	r.	N	NN	O
	humira	^	NN	O
	was	V	VBD	O
	much	R	RB	O
	easier	A	JJR	O
	to	P	TO	O
	administer,	V	VB	O
	too.	R	NN	O
	0	0	0	O
Sentence: 318	also	R	RB	O
	i	O	NN	O
	called	V	VBD	O
	my	D	PRP$	O
	ins,	N	NN	O
	they	O	PRP	O
	don't	V	VBP	O
	even	R	RB	O
	have	V	VBP	O
	the	D	DT	O
	humira	^	NN	O
	request	N	NN	O
	from	P	IN	O
	the	D	DT	O
	doc	N	NN	O
	yet.	R	NN	O
	definitely	R	RB	O
	starting	V	VBG	O
	on	P	IN	O
	my	D	PRP$	O
	own.	A	JJ	O
	ain't	V	NN	O
	nobody	N	NN	O
	got	V	VBD	O
	time	N	NN	O
	fo	P	NN	O
	dat!	O	NN	O
	0	0	0	O
Sentence: 319	i'm	L	NN	O
	loosing	V	VBG	B-ADR
	so	R	RB	I-ADR
	much	A	JJ	I-ADR
	blood	N	NN	I-ADR
	right	R	RB	O
	now.	R	JJ	O
	humira	^	NN	O
	is	V	VBZ	O
	some	D	DT	O
	scurry	A	NN	O
	ish.	N	NN	O
	0	0	0	O
Sentence: 320	@dani_deeh	@	JJ	O
	thanks	N	NNS	O
	(:	E	VBP	O
	i	O	JJ	O
	no	R	RB	O
	longer	R	RB	O
	have	V	VB	O
	to	P	TO	O
	do	V	VB	O
	both	D	DT	O
	injections.	N	VB	O
	i	O	NN	O
	get	V	VBP	O
	to	P	TO	O
	drop	V	VB	O
	humira	^	NN	O
	(for	P	JJ	O
	crohns)	A	NN	O
	but	&	CC	O
	keep	V	VB	O
	copaxone	^	NN	O
	for	P	IN	O
	ms.	^	NN	O
	0	0	0	O
Sentence: 321	humira	^	NN	O
	shot	N	NN	O
	done	V	VBN	O
	-	,	:	O
	hopefully	R	RB	O
	a	D	DT	O
	lifesaver	N	NN	O
	0	0	0	O
Sentence: 322	thank	V	NN	O
	god	^	NN	O
	i	O	NN	O
	was	V	VBD	O
	born	V	VBN	O
	with	P	IN	O
	so	R	RB	O
	much	A	JJ	O
	hair;	N	NN	O
	i	O	NN	O
	wouldn't	V	VBP	O
	been	V	VBN	O
	bald	A	VBN	O
	by	P	IN	O
	now.	R	JJ	O
	#crohnsproblems	#	NNS	O
	#teamibd	#	VBP	O
	#hairloss	#	IN	B-ADR
	#humira	#	NNP	O
	#chronic	#	NNP	O
	#illness	N	NNP	O
	#gratitude	N	NN	O
	0	0	0	O
Sentence: 323	whyyyyy	!	NNS	O
	so	R	RB	O
	painful	A	JJ	B-ADR
	#humira	N	NN	O
	?	,	.	O
	0	0	0	O
Sentence: 324	@amybadkin	@	JJ	O
	@_ultimateniknik	@	NN	O
	i	O	NN	O
	like	V	IN	O
	humira.	^	NN	O
	works	V	NNS	O
	for	P	IN	O
	me	O	PRP	O
	so	R	RB	O
	far	R	RB	O
	0	0	0	O
Sentence: 325	it	O	PRP	O
	was	V	VBD	O
	#humira	^	JJ	O
	round	N	NN	O
	2	$	CD	O
	yesterday	N	NN	O
	and	&	CC	O
	all	D	DT	O
	went	V	VBD	O
	well!	R	NNS	O
	0	0	0	O
Sentence: 326	so	P	RB	O
	my	D	PRP$	O
	humira	^	JJ	O
	shots	N	NNS	O
	got	V	VBD	O
	shipped.	V	JJ	O
	drug	N	NN	O
	company	N	NN	O
	is	V	VBZ	O
	helping	V	VBG	O
	me	O	PRP	O
	out	T	RP	O
	while	P	IN	O
	they	O	PRP	O
	work	V	VBP	O
	with	P	IN	O
	insurance.	N	NNS	O
	small	A	JJ	O
	victories	N	NNS	O
	0	0	0	O
Sentence: 327	moderate	A	NN	O
	to	P	TO	O
	severe	A	VB	O
	rheumatoid	N	JJ	O
	arthritis	N	NN	O
	must	V	MD	O
	be	V	VB	O
	an	D	DT	O
	epidemic	N	JJ	O
	b/c	P	NN	O
	i've	L	NN	O
	seen	V	VBN	O
	the	D	DT	O
	humira	^	JJ	O
	drug	N	NN	O
	commercial	N	JJ	O
	so	R	RB	O
	many	A	JJ	O
	times	N	NNS	O
	i	O	VBP	O
	can	V	MD	O
	recite	V	VB	O
	it	O	PRP	O
	verbatim	R	JJ	O
	0	0	0	O
Sentence: 328	rt	~	NN	O
	@thegermandailio:	V	NNP	O
	there's	L	VBZ	O
	a	D	DT	O
	commercial	N	JJ	O
	for	P	IN	O
	humira	^	NN	O
	but	&	CC	O
	they're	L	JJ	O
	talking	V	VBG	O
	too	R	RB	O
	fast	A	RB	O
	so	P	IN	O
	i	O	JJ	O
	can't	V	VBP	O
	tweet	V	VB	O
	the	D	DT	O
	words	N	NNS	O
	0	0	0	O
Sentence: 329	rt	~	NN	O
	@carla2000:	G	NN	O
	@doctorchristian	@	JJ	O
	i	O	NN	O
	think	V	VBP	O
	some	D	DT	O
	people	N	NNS	O
	will	V	MD	O
	try	V	VB	O
	anything	N	NN	O
	sometimes!	R	JJ	O
	i	O	NNS	O
	have	V	VBP	O
	with	P	IN	O
	my	D	PRP$	O
	severe	A	JJ	O
	psoriasis!finally	N	RB	O
	awaiting	V	VBG	O
	humira	^	NN	O
	in�	^	NN	O
	0	0	0	O
Sentence: 330	�@rosenthal_bob:	,	JJ	O
	#ibd	#	NNP	O
	#crohns	#	NNP	O
	humira	^	NN	O
	night.�	N	RB	O
	good	A	JJ	O
	luck!	N	NN	O
	0	0	0	O
Sentence: 331	go	V	VB	O
	see	V	JJ	O
	specialist	N	JJ	O
	nurse	N	NN	O
	about	P	IN	O
	starting	V	VBG	O
	humira	^	NN	O
	in	P	IN	O
	a	D	DT	O
	week!	N	NN	O
	scared	A	VBN	O
	but	&	CC	O
	excited!	A	JJ	O
	#crohns	#	NNP	O
	#cdsn	#	NN	O
	0	0	0	O
Sentence: 332	@sapphire20	@	NN	O
	to	P	TO	O
	it,	O	VB	O
	and	&	CC	O
	now	R	RB	O
	i'm	L	VB	O
	on	P	IN	O
	humira	^	NN	O
	with	P	IN	O
	just	R	RB	O
	the	D	DT	O
	bloat	N	NN	B-ADR
	to	P	TO	O
	battle.	N	VB	O
	things	N	NNS	O
	sometimes	R	RB	O
	get	V	VBP	O
	super	A	JJ	O
	shitty	A	NN	O
	in	P	IN	O
	every	D	DT	O
	sense.	N	NN	O
	but	&	CC	O
	stay	V	VB	O
	strong	A	JJ	O
	xx	E	NN	O
	0	0	0	O
Sentence: 333	@jamieflear	@	NN	O
	after	R	IN	O
	bad	A	JJ	O
	side	N	NN	O
	effects	N	NNS	O
	from	P	IN	O
	remicade,	N	NN	O
	i	O	NN	O
	switched	V	VBD	O
	over	P	IN	O
	to	P	TO	O
	humira	^	VB	O
	about	P	IN	O
	8	$	CD	O
	mo.	N	NNS	O
	ago	R	RB	O
	and	&	CC	O
	it's	L	VB	O
	really	R	RB	O
	helped	V	VBN	O
	me!	O	NN	O
	0	0	0	O
Sentence: 334	humira	^	NN	O
	is	V	VBZ	O
	kicking	V	VBG	O
	in	P	IN	O
	again	R	RB	O
	which	O	WDT	O
	is	V	VBZ	O
	nice	A	JJ	O
	but	&	CC	O
	that	O	IN	O
	also	R	RB	O
	means	V	VBZ	O
	i'm	L	JJ	O
	moving	V	VBG	O
	towards	P	NNS	O
	my	D	PRP$	O
	next	A	JJ	O
	injection...""as""	N	NN	O
	the	D	DT	O
	joy	N	NN	O
	of	P	IN	O
	joys,	N	NN	O
	still	R	RB	O
	smiling.	V	VB	O
	0	0	0	O
Sentence: 335	trial	N	NN	O
	of	P	IN	O
	biologic..	A	NN	O
	humira	N	NN	O
	in	P	IN	O
	oa	^	JJ	O
	hand..	N	NN	O
	negative.	A	MD	O
	not	R	RB	O
	surprising.	A	VB	O
	.....	,	NN	O
	you	O	PRP	O
	have	V	VBP	O
	to	P	TO	O
	treat	V	VB	O
	the	D	DT	O
	problem	N	NN	O
	early.	A	NN	O
	...	,	:	O
	before	P	IN	O
	damage.	N	NN	O
	0	0	0	O
Sentence: 336	question:	N	RB	O
	anyone	N	NN	O
	on	P	IN	O
	#humira	^	NN	O
	experiencing	V	VBG	O
	urinary	A	JJ	B-ADR
	track	N	NN	I-ADR
	infections	N	NNS	I-ADR
	frequently	R	RB	O
	and	&	CC	O
	never	R	RB	O
	had	V	VBD	O
	before?	P	NN	O
	0	0	0	O
Sentence: 337	ok.	!	NN	O
	call	V	NN	O
	humira	^	NN	O
	nurse	N	JJ	O
	line	N	NN	O
	(that's	L	VBD	O
	the	D	DT	O
	only	A	JJ	O
	recent	A	JJ	O
	change)	N	NN	O
	or	&	CC	O
	my	D	PRP$	O
	own	A	JJ	O
	doc?	N	NN	O
	0	0	0	O
Sentence: 338	starting	V	VBG	O
	humira	^	NN	O
	tomorrow.	N	NN	O
	:)	E	NN	O
	i	O	NN	O
	wonder	V	VBP	O
	if	P	IN	O
	it	O	PRP	O
	will	V	MD	O
	make	V	VB	O
	me	O	PRP	O
	tired	A	VBN	B-ADR
	for	P	IN	O
	a	D	DT	O
	day	N	NN	O
	or	&	CC	O
	so	R	RB	O
	like	P	IN	O
	remicade	N	NN	O
	did.	V	NN	O
	if	P	IN	O
	it	O	PRP	O
	works,	V	VBZ	O
	it's	L	JJ	O
	worth	A	NN	O
	it.	O	NN	O
	0	0	0	O
Sentence: 339	@hurtblogger	@	RB	O
	good	A	JJ	O
	luck!	N	NNS	O
	have	V	VBP	O
	you	O	PRP	O
	tried	V	VBN	O
	it	O	PRP	O
	before?	P	RB	O
	does	V	VBZ	O
	it	O	PRP	O
	work	V	VB	O
	4	P	CD	O
	u?	O	JJ	O
	i	O	NN	O
	just	R	RB	O
	had	V	VBD	O
	2nd	A	CD	O
	dose	N	NN	O
	of	P	IN	O
	humira,	^	NN	O
	and	&	CC	O
	hurting	V	VBG	B-ADR
	so	R	RB	O
	bad	A	JJ	O
	i	O	VBP	O
	can't	V	VBP	O
	stand	V	VB	O
	it	O	PRP	O
	:-(	E	JJ	O
	0	0	0	O
Sentence: 340	@fyzzx	@	JJ	O
	freshies?	N	NN	O
	man	N	NN	O
	don't	V	NN	O
	talk	V	VB	O
	about	P	IN	O
	yourself	O	PRP	O
	and	&	CC	O
	humira	^	VB	O
	like	P	IN	O
	that	O	DT	O
	what'd	O	NN	O
	i	O	NN	O
	tell	V	VBP	O
	you	O	PRP	O
	0	0	0	O
Sentence: 341	@sarahchoueiry	@	NN	O
	@crohns_twins	@	NNS	O
	i	O	VBP	O
	also	R	RB	O
	have	V	VBP	O
	nuasea	N	NNS	B-ADR
	and	&	CC	O
	low	A	JJ	B-ADR
	grade	N	NN	I-ADR
	temp	N	NN	I-ADR
	and	&	CC	O
	on	P	IN	O
	#humira	^	NNP	O
	should	V	MD	O
	i	O	VB	O
	go	V	VB	O
	check	V	VB	O
	it	O	PRP	O
	out??	T	RP	O
	0	0	0	O
Sentence: 342	happy	A	JJ	O
	birthday	N	NN	O
	humira	^	NN	O
	@penryns	@	NN	O
	0	0	0	O
Sentence: 343	@skrdad	@	JJ	O
	it's	L	NN	O
	all	D	DT	O
	about	P	IN	O
	the	D	DT	O
	long	A	JJ	O
	view,	N	NN	O
	right?	A	NN	O
	humira	^	NN	O
	has	V	VBZ	O
	side	N	VBN	O
	effects	N	NNS	O
	for	P	IN	O
	a	D	DT	O
	few	A	JJ	O
	days,	N	NN	O
	but	&	CC	O
	totally	R	RB	O
	worth	A	JJ	O
	it!	O	NN	O
	0	0	0	O
Sentence: 344	i	O	NN	O
	had	V	VBD	O
	the	D	DT	O
	two	$	CD	O
	humira	^	NN	O
	shots	N	NNS	O
	today	N	NN	O
	and	&	CC	O
	the	D	DT	O
	needle	N	JJ	O
	didnt	V	NN	O
	hurt	V	VBN	O
	at	P	IN	O
	all	D	DT	O
	but	&	CC	O
	the	D	DT	O
	medicine	N	NN	O
	inside	P	RB	O
	burned	V	VBD	B-ADR
	like	P	IN	O
	lava	N	NN	O
	0	0	0	O
Sentence: 345	@skdny	@	JJ	O
	humira	^	NN	O
	starting	V	VBG	O
	to	P	TO	O
	help	V	VB	O
	at	P	IN	O
	all?	D	NN	O
	0	0	0	O
Sentence: 346	self-injected	N	JJ	O
	humira	^	NN	O
	for	P	IN	O
	first	A	JJ	O
	time!	N	JJ	O
	fingers	N	NNS	O
	x'd	V	VBP	O
	it	O	PRP	O
	works	V	VBZ	O
	#spondylitis	#	RBR	O
	#crohns	#	NN	O
	0	0	0	O
Sentence: 347	@jaygascoigne	@	NN	O
	that	D	WDT	O
	med	N	VBD	O
	didn't	V	VB	O
	help	V	NN	O
	me.	O	VB	O
	i'm	L	NN	O
	on	P	IN	O
	humira.	^	NN	O
	it	O	PRP	O
	works	V	VBZ	O
	great.	A	NN	O
	with	P	IN	O
	surgery	N	NN	O
	&amp;	N	NN	O
	humira	^	NN	O
	been	V	VBN	O
	in	P	IN	O
	remission	N	NN	O
	5-6yrs.	$	JJ	O
	0	0	0	O
Sentence: 348	i	O	NN	O
	did	V	VBD	O
	it.	O	VB	O
	it	O	PRP	O
	hurt	V	PRP	B-ADR
	quite	R	RB	O
	a	D	DT	O
	bit	N	NN	O
	more	R	RBR	O
	this	D	DT	O
	time.	N	NN	O
	but	&	CC	O
	i	O	NN	O
	did	V	VBD	O
	it.	O	VB	O
	#humira	^	NNP	O
	#rheum	#	NNP	O
	#spoonie	#	NNP	O
	0	0	0	O
Sentence: 349	@trainingwithra	@	NN	O
	but	&	CC	O
	#humira	^	NNP	O
	has	V	VBZ	O
	the	D	DT	O
	after-sting,	P	JJ	B-ADR
	which	O	WDT	O
	is	V	VBZ	O
	worse!	A	JJ	O
	yuck.	!	JJ	O
	reminds	V	VBZ	O
	me,	O	NN	O
	i	O	NNS	O
	need	V	VBP	O
	to	P	TO	O
	go	V	VB	O
	take	V	VB	O
	my	D	PRP$	O
	shot	N	NN	O
	:)	E	NNP	O
	#rheum	#	NN	O
	0	0	0	O
Sentence: 350	@shellyfanelly	@	RB	O
	i	O	NN	O
	was	V	VBD	O
	on	P	IN	O
	#azathioprine	^	NN	O
	for	P	IN	O
	about	P	IN	O
	8	$	CD	O
	years,	N	NN	O
	it	O	PRP	O
	worked	V	VBD	O
	well,	R	RB	O
	now	R	RB	O
	on	P	IN	O
	#humira	^	NN	O
	instead	R	RB	O
	though	P	IN	O
	which	O	WDT	O
	is	V	VBZ	O
	knocking	V	VBG	B-ADR
	me	O	PRP	I-ADR
	about	P	IN	I-ADR
	0	0	0	O
Sentence: 351	on	P	IN	O
	the	D	DT	O
	humira	^	NN	O
	comercial	N	NN	O
	it	O	PRP	O
	says	V	VBZ	O
	it	O	PRP	O
	can	V	MD	O
	help	V	VB	O
	relieve	V	VB	O
	pain,	N	NN	O
	so	P	IN	O
	i	O	NN	O
	said	V	VBD	O
	""this	D	JJ	O
	dick	N	NN	O
	can	V	MD	O
	help	V	VB	O
	you	O	PRP	O
	relieve	V	VB	O
	pain""	N	NN	O
	thought	V	VBN	O
	i'd	L	NNS	O
	share	V	NN	O
	with	P	IN	O
	the	D	DT	O
	world.	N	NN	O
	0	0	0	O
Sentence: 352	@ccfa	@	NN	O
	pooped	V	VBD	B-ADR
	out	T	IN	I-ADR
	bc	P	NN	O
	i	O	NN	O
	did	V	VBD	O
	humira	^	VB	O
	last	A	JJ	O
	night	N	NN	O
	:)	E	NN	O
	0	0	0	O
Sentence: 353	@foggymelon	@	NN	O
	@movmctov	@	NNP	O
	@the_scottymomma	@	NN	O
	when	R	WRB	O
	i	O	NN	O
	did	V	VBD	O
	humira	^	NN	O
	for	P	IN	O
	my	D	PRP$	O
	crohn's	S	NN	O
	it	O	PRP	O
	felt	V	VBD	B-ADR
	like	P	IN	I-ADR
	acid,	N	NN	I-ADR
	hubby	N	NN	O
	had	V	VBD	O
	to	P	TO	O
	shoot	V	VB	O
	me	O	PRP	O
	up.	T	JJ	O
	made	V	VBD	O
	my	D	PRP$	O
	lupus	N	JJ	B-ADR
	flare	N	NN	I-ADR
	too	R	RB	O
	0	0	0	O
Sentence: 354	must	V	MD	O
	need	V	VB	O
	a	D	DT	O
	#doctorwho	#	JJ	O
	fix.	V	VBZ	O
	the	D	DT	O
	music	N	NN	O
	from	P	IN	O
	this	D	DT	O
	humira	^	JJ	O
	commercial	N	JJ	O
	reminds	V	VBZ	O
	me	O	PRP	O
	of	P	IN	O
	the	D	DT	O
	music	N	NN	O
	from	P	IN	O
	the	D	DT	O
	episode	N	NN	O
	the	D	DT	O
	idiot's	N	NN	O
	lantern.	N	NN	O
	0	0	0	O
Sentence: 355	if	P	IN	O
	you	O	PRP	O
	take	V	VBP	O
	humira	^	VB	O
	it	O	PRP	O
	will	V	MD	O
	get	V	VB	O
	rid	A	JJ	O
	of	P	IN	O
	you	O	PRP	O
	red	A	JJ	O
	patches	N	NNS	O
	but	&	CC	O
	its	L	PRP$	O
	gonna	V	NN	O
	give	V	VB	O
	you	O	PRP	O
	about	P	IN	O
	4	$	CD	O
	different	A	JJ	O
	cancers.	N	NN	O
	commercials	N	NNS	O
	always	R	RB	O
	confuse	V	VBP	O
	me..	O	NN	O
	0	0	0	O
Sentence: 356	@zmiller1902	@	NN	O
	sometimes	R	RB	O
	my	D	PRP$	O
	humira	^	NN	O
	pens	N	NNS	O
	make	V	VBP	O
	me	O	PRP	O
	feel	V	VB	O
	like	P	IN	O
	i'm	L	JJ	O
	90	$	CD	O
	years	N	NNS	O
	old	A	JJ	O
	due	A	JJ	O
	to	P	TO	O
	the	D	DT	O
	joint	N	JJ	B-ADR
	pain	N	NN	I-ADR
	everywhere.	R	NN	O
	0	0	0	O
Sentence: 357	going	V	VBG	O
	to	P	TO	O
	the	D	DT	O
	hair	N	NN	O
	salon	N	NN	O
	is	V	VBZ	O
	no	D	RB	O
	longer	N	RBR	O
	a	D	DT	O
	pleasant	A	JJ	O
	experience.how	N	NN	O
	much	A	JJ	O
	are	V	VBP	O
	we	O	PRP	O
	cutting?half	V	NNS	O
	of	P	IN	O
	it.	O	JJ	O
	#crohns	#	NNP	O
	#hairloss	#	NNP	B-ADR
	#autoimmune	A	NNP	O
	disease	N	NN	O
	#humira	#	NN	O
	0	0	0	O
Sentence: 358	god	^	NN	O
	humira	^	VBZ	O
	shots	N	NNS	O
	blow	N	IN	O
	so	R	RB	O
	bad...	A	JJ	O
	#painful	#	JJ	B-ADR
	#crohnssucks	#	NNS	O
	0	0	0	O
Sentence: 359	@dsymons	@	NNS	O
	@trainingwithra	@	VBP	O
	@lisabinkc	@	JJ	O
	my	D	PRP$	O
	husband	N	NN	O
	gives	V	VBZ	O
	me	O	PRP	O
	my	D	PRP$	O
	humira	^	JJ	O
	injections.	N	NN	O
	we	O	PRP	O
	use	V	VBP	O
	the	D	DT	O
	pens.	N	NN	O
	it	O	PRP	O
	hurts	V	VBZ	B-ADR
	too	R	RB	O
	bad	A	JJ	O
	to	P	TO	O
	give	V	VB	O
	them	O	PRP	O
	to	P	TO	O
	myself.	O	VB	O
	0	0	0	O
Sentence: 360	ugh..after	!	RB	O
	4	$	CD	O
	doses	N	NNS	O
	of	P	IN	O
	humira	^	NN	O
	i	O	NN	O
	thought	V	VBD	O
	my	D	PRP$	O
	#ra	N	NN	O
	would	V	MD	O
	feel	V	VB	O
	a	D	DT	O
	lil	A	NN	O
	better.	A	NN	O
	no	D	DT	O
	such	A	JJ	O
	luck	N	NN	O
	yet.	R	NNS	O
	waiting	V	VBG	O
	on	P	IN	O
	the	D	DT	O
	day	N	NN	O
	to	P	TO	O
	be	V	VB	O
	a	D	DT	O
	""normal""	A	JJ	O
	mom.	N	NN	O
	0	0	0	O
Sentence: 361	@mizbergy	@	NN	O
	that's	L	VBZ	O
	the	D	DT	O
	hardest	A	JJS	O
	part:	N	NN	O
	difficult	A	JJ	O
	to	P	TO	O
	willingly	R	VB	O
	self-inflict	N	JJ	O
	pain.	N	NN	B-ADR
	#humira	N	NNP	O
	#rheum	N	NN	O
	0	0	0	O
Sentence: 362	@ayegraybay	@	NN	O
	i	O	NN	O
	know?wishful	V	VBP	O
	thinking.	V	NN	O
	my	D	PRP$	O
	humira	^	NN	O
	shot	N	NN	O
	doesn't	V	VBD	B-ADR
	even	R	RB	I-ADR
	work	V	NN	I-ADR
	for	P	IN	I-ADR
	me	O	PRP	I-ADR
	anymore	R	RB	I-ADR
	and	&	CC	O
	when	R	WRB	O
	it	O	PRP	O
	does	V	VBZ	O
	i	O	JJ	O
	get	V	VB	O
	so	R	RB	O
	sick.	A	JJ	B-ADR
	0	0	0	O
Sentence: 363	lmfaooooo	!	NN	O
	whatttt	!	NN	O
	�@realcarlcadet:	,	NNP	O
	humira	^	NN	O
	can	V	MD	O
	lower	A	VB	O
	your	D	PRP$	O
	risk	N	NN	O
	to	P	TO	O
	fight	V	VB	O
	infections�	N	NN	O
	0	0	0	O
Sentence: 364	rt	~	NN	O
	@travisryan___:	G	NNP	O
	ohh	!	VBZ	O
	so	P	RB	O
	symptoms	N	JJ	O
	after	P	IN	O
	using	V	VBG	O
	humira	^	NN	O
	are	V	VBP	O
	everything	N	NN	O
	from	P	IN	O
	headache	N	NN	O
	to	P	TO	O
	heart	V	NN	O
	attack?	N	NN	O
	hell	N	NN	O
	yeah	!	RB	O
	that's	L	VBZ	O
	not	R	RB	O
	even	R	RB	O
	a	D	DT	O
	risk..	N	NN	O
	0	0	0	O
Sentence: 365	@crohns_twins	@	NNS	O
	that	O	WDT	O
	sucks.	V	VBP	O
	humira	^	NN	O
	made	V	VBD	O
	me	O	PRP	O
	so	R	IN	O
	sick.	A	JJ	B-ADR
	remicade	N	NN	O
	helped	V	VBD	O
	a	D	DT	O
	but,	&	NN	O
	but	&	CC	O
	then	R	RB	O
	seizures	N	VBZ	B-ADR
	put	V	VBD	O
	that	O	IN	O
	out.	R	NN	O
	now	R	RB	O
	waiting,	V	VBZ	O
	just	R	RB	O
	prednisone	N	NN	O
	now.	R	NN	O
	0	0	0	O
Sentence: 366	well,yesterday	!	NN	O
	was	V	VBD	O
	rubbish(post	A	VBN	O
	humira)all	D	JJ	O
	day	N	NN	O
	in	P	IN	O
	bed,loads	N	NNS	O
	of	P	IN	O
	pain	N	NN	B-ADR
	etc.just	N	NN	O
	got	V	VBD	O
	up	T	RB	O
	and	&	CC	O
	i	O	JJ	O
	think	V	VBP	O
	i'm	L	JJ	O
	alright?give	V	VBP	O
	it	O	PRP	O
	an	D	DT	O
	hour	N	NN	O
	and	&	CC	O
	reassess	V	NN	O
	lol	!	NN	O
	0	0	0	O
Sentence: 367	i	O	NN	O
	finally	R	RB	O
	got	V	VBD	O
	approved	V	VBN	O
	for	P	IN	O
	my	D	PRP$	O
	humira	^	NN	O
	shot	N	NN	O
	this	D	DT	O
	week!!!	N	NN	O
	and	&	CC	O
	i	O	NN	O
	got	V	VBD	O
	my	D	PRP$	O
	electric	N	JJ	O
	wheelchair	N	NN	O
	coming	V	VBG	O
	by	P	IN	O
	the	D	DT	O
	15th	$	CD	O
	of	P	IN	O
	july!	^	NN	O
	#fightingra	#	NN	O
	0	0	0	O
